type,code,bnf_code,nm
amp,21965711000001100,0206020C0BZABAU,Uard 120XL capsules (Ennogen Healthcare Ltd)
amp,21965911000001103,0206020C0BZACAV,Uard 180XL capsules (Ennogen Healthcare Ltd)
amp,21966111000001107,0206020C0BZADAW,Uard 240XL capsules (Ennogen Healthcare Ltd)
amp,11404611000001108,0206020F0AAABAB,Felodipine 5mg modified-release tablets (Almus Pharmaceuticals Ltd)
amp,11404811000001107,0206020F0AAACAC,Felodipine 10mg modified-release tablets (Almus Pharmaceuticals Ltd)
amp,18026911000001104,0206020F0AAAGAG,Felodipine 2.5mg/5ml oral solution (Special Order)
amp,18027211000001105,0206020F0AAAHAH,Felodipine 5mg/5ml oral solution (Special Order)
amp,34431711000001100,0206020F0AAAIAI,Felodipine 2.5mg/5ml oral suspension (Special Order)
amp,490211000001101,0206020F0BBAAAB,Plendil 5mg modified-release tablets (AstraZeneca UK Ltd)
amp,48511000001101,0206020F0BBABAC,Plendil 10mg modified-release tablets (AstraZeneca UK Ltd)
amp,562711000001104,0206020F0BBACAD,Plendil 2.5mg modified-release tablets (AstraZeneca UK Ltd)
amp,3800511000001100,0206020F0BDAAAB,Cabren 5mg modified-release tablets (Teva UK Ltd)
amp,3800311000001106,0206020F0BDABAD,Cabren 2.5mg modified-release tablets (Teva UK Ltd)
amp,3800711000001105,0206020F0BDACAC,Cabren 10mg modified-release tablets (Teva UK Ltd)
amp,4785111000001103,0206020F0BEAAAB,Felotens XL 5mg tablets (Thornton & Ross Ltd)
amp,4785511000001107,0206020F0BEABAC,Felotens XL 10mg tablets (Thornton & Ross Ltd)
amp,13127311000001107,0206020F0BEACAD,Felotens XL 2.5mg tablets (Thornton & Ross Ltd)
amp,4972811000001103,0206020F0BFAAAB,Felogen XL 5mg tablets (Mylan)
amp,4973011000001100,0206020F0BFABAC,Felogen XL 10mg tablets (Mylan)
amp,5008511000001107,0206020F0BGAAAB,Folpik XL 5mg tablets (Teva UK Ltd)
amp,5008911000001100,0206020F0BGABAC,Folpik XL 10mg tablets (Teva UK Ltd)
amp,13565311000001101,0206020F0BGACAD,Folpik XL 2.5mg tablets (Teva UK Ltd)
amp,10284411000001103,0206020F0BHAAAB,Keloc SR 5mg tablets (Teva UK Ltd)
amp,10284611000001100,0206020F0BHABAC,Keloc SR 10mg tablets (Teva UK Ltd)
amp,5638311000001102,0206020F0BIAAAB,Vascalpha 5mg modified-release tablets (Accord Healthcare Ltd)
amp,5638811000001106,0206020F0BIABAC,Vascalpha 10mg modified-release tablets (Accord Healthcare Ltd)
amp,18250911000001108,0206020F0BIACAB,Vascalpha 5mg modified-release tablets (Almus Pharmaceuticals Ltd)
amp,18252511000001100,0206020F0BIADAC,Vascalpha 10mg modified-release tablets (Almus Pharmaceuticals Ltd)
amp,7387911000001103,0206020F0BJAAAB,Parmid XL 5mg tablets (Sandoz Ltd)
amp,7388311000001103,0206020F0BJABAC,Parmid XL 10mg tablets (Sandoz Ltd)
amp,24221811000001105,0206020F0BJACAD,Parmid XL 2.5mg tablets (Sandoz Ltd)
amp,7887011000001104,0206020F0BKAAAB,Cardioplen XL 5mg tablets (Chiesi Ltd)
amp,7887511000001107,0206020F0BKABAC,Cardioplen XL 10mg tablets (Chiesi Ltd)
amp,11506711000001103,0206020F0BKACAD,Cardioplen XL 2.5mg tablets (Chiesi Ltd)
amp,8090111000001106,0206020F0BLAAAB,Neofel XL 5mg tablets (Kent Pharmaceuticals Ltd)
amp,8089811000001107,0206020F0BLABAC,Neofel XL 10mg tablets (Kent Pharmaceuticals Ltd)
amp,11493211000001105,0206020F0BLACAD,Neofel XL 2.5mg tablets (Kent Pharmaceuticals Ltd)
amp,18167311000001103,0206020F0BLADAD,Neofel XL 2.5mg tablets (Actavis UK Ltd)
amp,18681211000001100,0206020F0BLAEAD,Neofel XL 2.5mg tablets (Almus Pharmaceuticals Ltd)
amp,9359611000001103,0206020F0BMAAAC,Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd)
amp,22133211000001103,0206020I0AAAAAA,Isradipine 2.5mg tablets (Sandoz Ltd)
amp,22450011000001103,0206020I0AAAAAA,Isradipine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,22582411000001107,0206020I0AAAAAA,Isradipine 2.5mg tablets (A A H Pharmaceuticals Ltd)
amp,30059011000001105,0206020I0AAAAAA,Isradipine 2.5mg tablets (DE Pharmaceuticals)
amp,3689711000001108,0206020I0BBAAAA,Prescal 2.5mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,18565411000001107,0206020K0AAAAAA,Lacidipine 2mg tablets (Teva UK Ltd)
amp,18642411000001100,0206020K0AAAAAA,Lacidipine 2mg tablets (A A H Pharmaceuticals Ltd)
amp,22055911000001101,0206020K0AAAAAA,Lacidipine 2mg tablets (Waymade Healthcare Plc)
amp,27864211000001102,0206020K0AAAAAA,Lacidipine 2mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,27925211000001102,0206020K0AAAAAA,Lacidipine 2mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,29882711000001105,0206020K0AAAAAA,Lacidipine 2mg tablets (Sigma Pharmaceuticals Plc)
amp,30059811000001104,0206020K0AAAAAA,Lacidipine 2mg tablets (DE Pharmaceuticals)
amp,32414311000001100,0206020K0AAAAAA,Lacidipine 2mg tablets (Kent Pharmaceuticals Ltd)
amp,34880711000001106,0206020K0AAAAAA,Lacidipine 2mg tablets (Zentiva)
amp,36943311000001105,0206020K0AAAAAA,Lacidipine 2mg tablets (Mylan)
amp,37093811000001104,0206020K0AAAAAA,Lacidipine 2mg tablets (Mawdsley-Brooks & Company Ltd)
amp,18565211000001108,0206020K0AAABAB,Lacidipine 4mg tablets (Teva UK Ltd)
amp,18642611000001102,0206020K0AAABAB,Lacidipine 4mg tablets (A A H Pharmaceuticals Ltd)
amp,22056111000001105,0206020K0AAABAB,Lacidipine 4mg tablets (Waymade Healthcare Plc)
amp,27864411000001103,0206020K0AAABAB,Lacidipine 4mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,27925411000001103,0206020K0AAABAB,Lacidipine 4mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,29882911000001107,0206020K0AAABAB,Lacidipine 4mg tablets (Sigma Pharmaceuticals Plc)
amp,30060011000001106,0206020K0AAABAB,Lacidipine 4mg tablets (DE Pharmaceuticals)
amp,32414511000001106,0206020K0AAABAB,Lacidipine 4mg tablets (Kent Pharmaceuticals Ltd)
amp,34880911000001108,0206020K0AAABAB,Lacidipine 4mg tablets (Zentiva)
amp,36943511000001104,0206020K0AAABAB,Lacidipine 4mg tablets (Mylan)
amp,37094311000001105,0206020K0AAABAB,Lacidipine 4mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32859511000001106,0206020K0AAADAD,Lacidipine 2mg/5ml oral suspension (Special Order)
amp,910911000001108,0206020K0BBAAAA,Motens 2mg tablets (GlaxoSmithKline UK Ltd)
amp,333011000001100,0206020K0BBABAB,Motens 4mg tablets (GlaxoSmithKline UK Ltd)
amp,28882211000001100,0206020K0BDAAAB,Molap 4mg tablets (Rivopharm (UK) Ltd)
amp,15608411000001103,0206020L0AAAAAA,Lercanidipine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,16606811000001100,0206020L0AAAAAA,Lercanidipine 10mg tablets (Accord Healthcare Ltd)
amp,16640211000001105,0206020L0AAAAAA,Lercanidipine 10mg tablets (Zentiva)
amp,16666611000001103,0206020L0AAAAAA,Lercanidipine 10mg tablets (Mylan)
amp,16725911000001102,0206020L0AAAAAA,Lercanidipine 10mg tablets (Teva UK Ltd)
amp,16732011000001109,0206020L0AAAAAA,Lercanidipine 10mg tablets (A A H Pharmaceuticals Ltd)
amp,17935311000001108,0206020L0AAAAAA,Lercanidipine 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,20290611000001105,0206020L0AAAAAA,Lercanidipine 10mg tablets (Sandoz Ltd)
amp,20911211000001100,0206020L0AAAAAA,Lercanidipine 10mg tablets (Arrow Generics Ltd)
amp,21857411000001103,0206020L0AAAAAA,Lercanidipine 10mg tablets (Recordati Pharmaceuticals Ltd)
amp,22063511000001104,0206020L0AAAAAA,Lercanidipine 10mg tablets (Waymade Healthcare Plc)
amp,22337311000001108,0206020L0AAAAAA,Lercanidipine 10mg tablets (Aptil Pharma Ltd)
amp,24363711000001103,0206020L0AAAAAA,Lercanidipine 10mg tablets (DE Pharmaceuticals)
amp,29884811000001108,0206020L0AAAAAA,Lercanidipine 10mg tablets (Sigma Pharmaceuticals Plc)
amp,30219211000001104,0206020L0AAAAAA,Lercanidipine 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32414711000001101,0206020L0AAAAAA,Lercanidipine 10mg tablets (Kent Pharmaceuticals Ltd)
amp,36817911000001104,0206020L0AAAAAA,Lercanidipine 10mg tablets (Torrent Pharma (UK) Ltd)
amp,15608611000001100,0206020L0AAABAB,Lercanidipine 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,16607211000001104,0206020L0AAABAB,Lercanidipine 20mg tablets (Accord Healthcare Ltd)
amp,16640011000001100,0206020L0AAABAB,Lercanidipine 20mg tablets (Zentiva)
amp,16666411000001101,0206020L0AAABAB,Lercanidipine 20mg tablets (Mylan)
amp,16726111000001106,0206020L0AAABAB,Lercanidipine 20mg tablets (Teva UK Ltd)
amp,16732211000001104,0206020L0AAABAB,Lercanidipine 20mg tablets (A A H Pharmaceuticals Ltd)
amp,17935511000001102,0206020L0AAABAB,Lercanidipine 20mg tablets (Phoenix Healthcare Distribution Ltd)
amp,20911411000001101,0206020L0AAABAB,Lercanidipine 20mg tablets (Arrow Generics Ltd)
amp,21857911000001106,0206020L0AAABAB,Lercanidipine 20mg tablets (Recordati Pharmaceuticals Ltd)
amp,22063711000001109,0206020L0AAABAB,Lercanidipine 20mg tablets (Waymade Healthcare Plc)
amp,22337711000001107,0206020L0AAABAB,Lercanidipine 20mg tablets (Aptil Pharma Ltd)
amp,24364011000001103,0206020L0AAABAB,Lercanidipine 20mg tablets (DE Pharmaceuticals)
amp,29885011000001103,0206020L0AAABAB,Lercanidipine 20mg tablets (Sigma Pharmaceuticals Plc)
amp,30219411000001100,0206020L0AAABAB,Lercanidipine 20mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36818111000001101,0206020L0AAABAB,Lercanidipine 20mg tablets (Torrent Pharma (UK) Ltd)
amp,20011000001105,0206020L0BBAAAA,Zanidip 10mg tablets (Recordati Pharmaceuticals Ltd)
amp,10198711000001102,0206020L0BBABAB,Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd)
amp,12820311000001107,0206020M0AAACAC,Nimodipine 30mg/5ml oral suspension (Special Order)
amp,4387211000001100,0206020M0BBAAAA,Nimotop 0.02% solution for infusion 50ml vials (Bayer Plc)
amp,3879211000001104,0206020M0BBABAB,Nimotop 30mg tablets (Bayer Plc)
amp,373211000001108,0206020Q0AAAAAA,Nicardipine 20mg capsules (Kent Pharmaceuticals Ltd)
amp,403011000001104,0206020Q0AAAAAA,Nicardipine 20mg capsules (A A H Pharmaceuticals Ltd)
amp,513111000001107,0206020Q0AAAAAA,Nicardipine 20mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,854411000001105,0206020Q0AAAAAA,Nicardipine 20mg capsules (Mylan)
amp,3656311000001105,0206020Q0AAAAAA,Nicardipine 20mg capsules (Teva UK Ltd)
amp,13760311000001107,0206020Q0AAAAAA,Nicardipine 20mg capsules (Tillomed Laboratories Ltd)
amp,17946111000001101,0206020Q0AAAAAA,Nicardipine 20mg capsules (Phoenix Healthcare Distribution Ltd)
amp,28211000001102,0206020Q0AAABAB,Nicardipine 30mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,170911000001102,0206020Q0AAABAB,Nicardipine 30mg capsules (Kent Pharmaceuticals Ltd)
amp,710711000001100,0206020Q0AAABAB,Nicardipine 30mg capsules (Mylan)
amp,743711000001101,0206020Q0AAABAB,Nicardipine 30mg capsules (A A H Pharmaceuticals Ltd)
amp,3656911000001106,0206020Q0AAABAB,Nicardipine 30mg capsules (Teva UK Ltd)
amp,13760511000001101,0206020Q0AAABAB,Nicardipine 30mg capsules (Tillomed Laboratories Ltd)
amp,15237411000001107,0206020Q0AAABAB,Nicardipine 30mg capsules (Sigma Pharmaceuticals Plc)
amp,17946311000001104,0206020Q0AAABAB,Nicardipine 30mg capsules (Phoenix Healthcare Distribution Ltd)
amp,12277211000001107,0206020Q0AAAFAF,Nicardipine 20mg/5ml oral solution (Special Order)
amp,12278911000001102,0206020Q0AAAFAF,Nicardipine 20mg/5ml oral suspension (Special Order)
amp,344811000001108,0206020Q0BBAAAA,Cardene 20mg capsules (Astellas Pharma Ltd)
amp,291111000001102,0206020Q0BBABAB,Cardene 30mg capsules (Astellas Pharma Ltd)
amp,540311000001105,0206020Q0BBACAC,Cardene SR 30mg capsules (Astellas Pharma Ltd)
amp,118811000001102,0206020Q0BBADAD,Cardene SR 45mg capsules (Astellas Pharma Ltd)
amp,145411000001102,0206020R0AAAAAA,Nifedipine 5mg capsules (Kent Pharmaceuticals Ltd)
amp,168411000001100,0206020R0AAAAAA,Nifedipine 5mg capsules (Teva UK Ltd)
amp,287311000001105,0206020R0AAAAAA,Nifedipine 5mg capsules (Actavis UK Ltd)
amp,440211000001106,0206020R0AAAAAA,Nifedipine 5mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,652011000001103,0206020R0AAAAAA,Nifedipine 5mg capsules (Mylan)
amp,720511000001103,0206020R0AAAAAA,Nifedipine 5mg capsules (A A H Pharmaceuticals Ltd)
amp,726811000001103,0206020R0AAAAAA,Nifedipine 5mg capsules (The Boots Company Plc)
amp,814611000001100,0206020R0AAAAAA,Nifedipine 5mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,15057011000001106,0206020R0AAAAAA,Nifedipine 5mg capsules (Sigma Pharmaceuticals Plc)
amp,18283711000001105,0206020R0AAAAAA,Nifedipine 5mg capsules (Strides Pharma UK Ltd)
amp,21819611000001104,0206020R0AAAAAA,Nifedipine 5mg capsules (Waymade Healthcare Plc)
amp,37209611000001109,0206020R0AAAAAA,Nifedipine 5mg capsules (Relonchem Ltd)
amp,295511000001109,0206020R0AAABAB,Nifedipine 10mg capsules (Teva UK Ltd)
amp,460311000001106,0206020R0AAABAB,Nifedipine 10mg capsules (The Boots Company Plc)
amp,483111000001104,0206020R0AAABAB,Nifedipine 10mg capsules (Kent Pharmaceuticals Ltd)
amp,498311000001106,0206020R0AAABAB,Nifedipine 10mg capsules (A A H Pharmaceuticals Ltd)
amp,639811000001100,0206020R0AAABAB,Nifedipine 10mg capsules (Actavis UK Ltd)
amp,652811000001109,0206020R0AAABAB,Nifedipine 10mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,868811000001108,0206020R0AAABAB,Nifedipine 10mg capsules (Mylan)
amp,874811000001109,0206020R0AAABAB,Nifedipine 10mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,18283911000001107,0206020R0AAABAB,Nifedipine 10mg capsules (Strides Pharma UK Ltd)
amp,21819811000001100,0206020R0AAABAB,Nifedipine 10mg capsules (Waymade Healthcare Plc)
amp,37210011000001108,0206020R0AAABAB,Nifedipine 10mg capsules (Relonchem Ltd)
amp,32425911000001106,0206020R0AAAEAE,Nifedipine 10mg modified-release tablets (Kent Pharmaceuticals Ltd)
amp,32426111000001102,0206020R0AAARAR,Nifedipine 20mg modified-release tablets (Kent Pharmaceuticals Ltd)
amp,15878411000001101,0206020R0AAASAS,Nifedipine 20mg/ml oral drops (Special Order)
amp,8639811000001105,0206020R0AAAUAU,Nifedipine 100mg/5ml oral suspension (Special Order)
amp,12818811000001109,0206020R0AABCBC,Nifedipine 25mg/5ml oral suspension (Special Order)
amp,12819411000001104,0206020R0AABDBD,Nifedipine 30mg/5ml oral suspension (Special Order)
amp,8641711000001100,0206020R0AABGBG,Nifedipine 20mg/5ml oral suspension (Special Order)
amp,12281311000001104,0206020R0AABHBH,Nifedipine 1mg/5ml oral suspension (Special Order)
amp,12819711000001105,0206020R0AABJBJ,Nifedipine 4mg/5ml oral suspension (Special Order)
amp,12284811000001105,0206020R0AABKBK,Nifedipine 2.5mg/5ml oral suspension (Special Order)
amp,12819111000001109,0206020R0AABLBL,Nifedipine 2mg/5ml oral suspension (Special Order)
amp,12820011000001109,0206020R0AABMBM,Nifedipine 7.5mg/5ml oral suspension (Special Order)
amp,12284511000001107,0206020R0AABNBN,Nifedipine 2.2mg/5ml oral suspension (Special Order)
amp,8641111000001101,0206020R0AABPBP,Nifedipine 60mg/5ml oral suspension (Special Order)
amp,8640411000001102,0206020R0AABQBQ,Nifedipine 10mg/5ml oral suspension (Drug Tariff Special Order)
amp,8642511000001102,0206020R0AABRBR,Nifedipine 5mg/5ml oral suspension (Drug Tariff Special Order)
amp,27111000001107,0206020R0BBAAAA,Adalat 5mg capsules (Bayer Plc)
amp,782511000001108,0206020R0BBABAB,Adalat 10mg capsules (Bayer Plc)
amp,5011000001109,0206020R0BBAFAR,Adalat retard 20mg tablets (Bayer Plc)
amp,569011000001108,0206020R0BBAGAE,Adalat retard 10mg tablets (Bayer Plc)
amp,2881311000001105,0206020R0BBAHAN,Adalat LA 30mg tablets (Bayer Plc)
amp,235511000001104,0206020R0BBAIAP,Adalat LA 60mg tablets (Bayer Plc)
amp,881811000001100,0206020R0BBAJAR,Adalat LA 20mg tablets (Bayer Plc)
amp,389611000001101,0206020R0BGAAAH,Coracten SR 20mg capsules (UCB Pharma Ltd)
amp,126411000001108,0206020R0BGABAM,Coracten SR 10mg capsules (UCB Pharma Ltd)
amp,162811000001100,0206020R0BGACBE,Coracten XL 30mg capsules (UCB Pharma Ltd)
amp,3381511000001105,0206020R0BGADBF,Coracten XL 60mg capsules (UCB Pharma Ltd)
amp,811311000001107,0206020R0BHABAB,Angiopine 10 capsules (Ashbourne Pharmaceuticals Ltd)
amp,865011000001105,0206020R0BHACAR,Angiopine MR 20mg tablets (Ashbourne Pharmaceuticals Ltd)
amp,568911000001104,0206020R0BHAEAE,Angiopine MR 10mg tablets (Ashbourne Pharmaceuticals Ltd)
amp,67711000001102,0206020R0BKACAR,Kentipine MR 20 tablets (Kent Pharmaceuticals Ltd)
amp,712411000001107,0206020R0BKADAE,Kentipine MR 10 tablets (Kent Pharmaceuticals Ltd)
amp,905711000001103,0206020R0BLAAAR,Cardilate MR 20mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,25911000001100,0206020R0BLABAE,Cardilate MR 10mg tablets (Teva UK Ltd)
amp,677411000001108,0206020R0BQAAAR,Hypolar Retard 20 tablets (Sandoz Ltd)
amp,2881811000001101,0206020R0BQABAN,Hypolar XL 30 tablets (Sandoz Ltd)
amp,4878111000001101,0206020R0BQACAE,Hypolar Retard 10mg tablets (Sandoz Ltd)
amp,74111000001103,0206020R0BRAAAR,Adipine MR 20 tablets (Chiesi Ltd)
amp,833611000001109,0206020R0BRABAE,Adipine MR 10 tablets (Chiesi Ltd)
amp,9049711000001108,0206020R0BRACAN,Adipine XL 30mg tablets (Chiesi Ltd)
amp,9049911000001105,0206020R0BRADAP,Adipine XL 60mg tablets (Chiesi Ltd)
amp,9072711000001103,0206020R0BTAAAS,Nifedipin-ratiopharm 20mg/ml oral drops (Imported (Germany))
amp,10189111000001106,0206020R0BUACAN,Nimodrel XL 30mg tablets (Zurich Pharmaceuticals)
amp,10189311000001108,0206020R0BUADAP,Nimodrel XL 60mg tablets (Zurich Pharmaceuticals)
amp,843411000001105,0206020R0BVAAAR,Slofedipine 20mg tablets (Sterwin Medicines)
amp,2882011000001104,0206020R0BVABAN,Slofedipine XL 30mg tablets (Zentiva)
amp,630411000001107,0206020R0BVACAP,Slofedipine XL 60 tablets (Zentiva)
amp,413111000001101,0206020R0BWAAAE,Tensipine MR 10 tablets (Genus Pharmaceuticals Ltd)
amp,385611000001104,0206020R0BWABAR,Tensipine MR 20 tablets (Genus Pharmaceuticals Ltd)
amp,188711000001108,0206020R0BXAAAX,Fortipine LA 40 tablets (Advanz Pharma)
amp,904011000001104,0206020R0CBAAAE,Nifedipress MR 10 tablets (Dexcel-Pharma Ltd)
amp,619111000001101,0206020R0CBABAR,Nifedipress MR 20 tablets (Dexcel-Pharma Ltd)
amp,7856211000001104,0206020R0CBACAE,Nifedipress MR 10 tablets (Teva UK Ltd)
amp,7855311000001102,0206020R0CBADAR,Nifedipress MR 20 tablets (Actavis UK Ltd)
amp,7856611000001102,0206020R0CBAEAR,Nifedipress MR 20 tablets (Teva UK Ltd)
amp,309611000001102,0206020R0CDAAAR,Coroday MR 20mg tablets (Mylan)
amp,280811000001100,0206020R0CEAAAR,Nifopress Retard 20mg tablets (Advanz Pharma)
amp,9485111000001105,0206020R0CEABAR,Nifopress MR 20mg tablets (Teva UK Ltd)
amp,693311000001101,0206020R0CFAAAR,Valni 20 Retard tablets (Tillomed Laboratories Ltd)
amp,13401911000001109,0206020R0CFABAN,Valni XL 30mg tablets (Zentiva)
amp,13402111000001101,0206020R0CFACAP,Valni XL 60mg tablets (Zentiva)
amp,627111000001104,0206020R0CGAAAE,Calchan MR 10 tablets (Ranbaxy (UK) Ltd)
amp,17011000001100,0206020R0CGABAR,Calchan MR 20 tablets (Ranbaxy (UK) Ltd)
amp,10751211000001100,0206020R0CHAAAN,Neozipine XL 30mg tablets (Kent Pharmaceuticals Ltd)
amp,10751411000001101,0206020R0CHABAP,Neozipine XL 60mg tablets (Kent Pharmaceuticals Ltd)
amp,17666011000001106,0206020R0CIAAAN,Adanif XL 30mg tablets (Advanz Pharma)
amp,17666211000001101,0206020R0CIABAP,Adanif XL 60mg tablets (Advanz Pharma)
amp,34685211000001104,0206020R0CJAAAN,Nidef 30mg modified-release tablets (Morningside Healthcare Ltd)
amp,34685811000001103,0206020R0CJABAP,Nidef 60mg modified-release tablets (Morningside Healthcare Ltd)
amp,12946011000001100,0206020T0AAA1A1,Verapamil 80mg/5ml oral suspension (Special Order)
amp,12946311000001102,0206020T0AAA1A1,Verapamil 80mg/5ml oral solution (Special Order)
amp,12941811000001101,0206020T0AAA2A2,Verapamil 20mg/5ml oral suspension (Special Order)
amp,12942111000001103,0206020T0AAA2A2,Verapamil 20mg/5ml oral solution (Special Order)
amp,12933411000001103,0206020T0AAA3A3,Verapamil 10mg/5ml oral suspension (Special Order)
amp,12933711000001109,0206020T0AAA3A3,Verapamil 10mg/5ml oral solution (Special Order)
amp,81311000001105,0206020T0AAACAC,Verapamil 40mg tablets (Kent Pharmaceuticals Ltd)
amp,90311000001104,0206020T0AAACAC,Verapamil 40mg tablets (Mylan)
amp,232211000001107,0206020T0AAACAC,Verapamil 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,413611000001109,0206020T0AAACAC,Verapamil 40mg tablets (A A H Pharmaceuticals Ltd)
amp,422111000001103,0206020T0AAACAC,Verapamil 40mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,454211000001101,0206020T0AAACAC,Verapamil 40mg tablets (Teva UK Ltd)
amp,669211000001108,0206020T0AAACAC,Verapamil 40mg tablets (Sandoz Ltd)
amp,797711000001100,0206020T0AAACAC,Verapamil 40mg tablets (Actavis UK Ltd)
amp,21911311000001100,0206020T0AAACAC,Verapamil 40mg tablets (Waymade Healthcare Plc)
amp,30111211000001102,0206020T0AAACAC,Verapamil 40mg tablets (DE Pharmaceuticals)
amp,36405511000001105,0206020T0AAACAC,Verapamil 40mg tablets (Genesis Pharmaceuticals Ltd)
amp,37272211000001109,0206020T0AAACAC,Verapamil 40mg tablets (Mawdsley-Brooks & Company Ltd)
amp,7911000001103,0206020T0AAADAD,Verapamil 80mg tablets (Actavis UK Ltd)
amp,100911000001107,0206020T0AAADAD,Verapamil 80mg tablets (A A H Pharmaceuticals Ltd)
amp,223411000001100,0206020T0AAADAD,Verapamil 80mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,279811000001100,0206020T0AAADAD,Verapamil 80mg tablets (Teva UK Ltd)
amp,534011000001101,0206020T0AAADAD,Verapamil 80mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,569211000001103,0206020T0AAADAD,Verapamil 80mg tablets (Kent Pharmaceuticals Ltd)
